cod;nome;período;valor
35;SP;2002;6.57
28;SE;2002;6.43
42;SC;2002;12.57
43;RS;2002;16.36
14;RR;2002;7.94
11;RO;2002;3.46
24;RN;2002;5.66
33;RJ;2002;4.39
41;PR;2002;9.26
22;PI;2002;5.84
16;AP;2002;10.57
13;AM;2002;4.51
27;AL;2002;4.29
12;AC;2002;5.1
26;PE;2002;4.74
25;PB;2002;3.07
15;PA;2002;2.77
51;MT;2002;7.77
50;MS;2002;11.53
31;MG;2002;6.72
21;MA;2002;2.68
52;GO;2002;11.54
29;BA;2002;2.83
53;DF;2002;6.24
51;MT;2003;9.84
17;TO;2003;8.48
53;DF;2003;6.32
32;ES;2003;7.03
52;GO;2003;9.91
21;MA;2003;1.85
31;MG;2003;8.18
50;MS;2003;12.15
15;PA;2003;2.92
25;PB;2003;3.73
26;PE;2003;5.35
22;PI;2003;7.2
41;PR;2003;9.82
33;RJ;2003;3.49
24;RN;2003;7.68
11;RO;2003;5.49
14;RR;2003;8.17
43;RS;2003;16.25
42;SC;2003;11.65
28;SE;2003;6.22
35;SP;2003;6.48
23;CE;2003;8.41
29;BA;2003;3.34
16;AP;2003;10.21
13;AM;2003;5.04
27;AL;2003;3.7
12;AC;2003;6.54
53;DF;2004;6.48
25;PB;2004;4.15
26;PE;2004;5.39
22;PI;2004;8.01
41;PR;2004;10.37
33;RJ;2004;4
24;RN;2004;7.1
11;RO;2004;6.42
14;RR;2004;11.84
43;RS;2004;16.49
42;SC;2004;11.68
28;SE;2004;6.02
35;SP;2004;6.29
17;TO;2004;6.36
15;PA;2004;2.86
51;MT;2004;8.41
50;MS;2004;12.74
31;MG;2004;7.5
21;MA;2004;2.25
52;GO;2004;8.88
32;ES;2004;6.82
12;AC;2004;5.48
27;AL;2004;4.86
13;AM;2004;5.17
16;AP;2004;11.58
29;BA;2004;2.84
23;CE;2004;9.34
25;PB;2005;4.84
12;AC;2005;5.06
21;MA;2005;2.99
52;GO;2005;9.35
32;ES;2005;7.41
27;AL;2005;3.62
17;TO;2005;7.59
35;SP;2005;6.48
28;SE;2005;5.63
42;SC;2005;12.39
43;RS;2005;17.19
14;RR;2005;10.04
11;RO;2005;6.44
24;RN;2005;9.25
33;RJ;2005;4.35
41;PR;2005;10.33
22;PI;2005;7.07
13;AM;2005;4.69
16;AP;2005;9.57
29;BA;2005;3.94
23;CE;2005;10.87
53;DF;2005;5.91
26;PE;2005;5.29
15;PA;2005;3.43
51;MT;2005;7.93
50;MS;2005;12.12
31;MG;2005;8.14
21;MA;2006;3.88
17;TO;2006;7.91
25;PB;2006;5.3
15;PA;2006;3.31
51;MT;2006;8.89
50;MS;2006;13.54
31;MG;2006;8.4
52;GO;2006;8.27
32;ES;2006;6.4
53;DF;2006;6.32
23;CE;2006;9.79
29;BA;2006;4.65
16;AP;2006;5.76
41;PR;2006;9.12
13;AM;2006;4.7
27;AL;2006;4.96
12;AC;2006;6.41
33;RJ;2006;3.84
24;RN;2006;7.76
11;RO;2006;6.47
14;RR;2006;13
43;RS;2006;17.83
42;SC;2006;10.17
28;SE;2006;5.85
35;SP;2006;6.82
22;PI;2006;9.6
26;PE;2006;5
28;SE;2007;7.07
21;MA;2007;4.18
15;PA;2007;3.74
51;MT;2007;8.21
50;MS;2007;11.76
31;MG;2007;8.32
52;GO;2007;8.4
32;ES;2007;5.86
53;DF;2007;6.8
23;CE;2007;10.27
29;BA;2007;4.98
16;AP;2007;7.16
13;AM;2007;6.58
27;AL;2007;5.95
12;AC;2007;8.57
17;TO;2007;9.51
35;SP;2007;6.58
42;SC;2007;11.89
43;RS;2007;16.51
14;RR;2007;16.27
11;RO;2007;3.92
24;RN;2007;6.95
33;RJ;2007;3.3
41;PR;2007;9.63
22;PI;2007;10.38
26;PE;2007;6.51
25;PB;2007;5.63
14;RR;2008;10.14
13;AM;2008;6.79
26;PE;2008;6.01
22;PI;2008;9.99
41;PR;2008;8.86
27;AL;2008;5.64
12;AC;2008;7.83
33;RJ;2008;3.14
24;RN;2008;7.56
11;RO;2008;7.73
50;MS;2008;12.66
29;BA;2008;4.6
23;CE;2008;10.42
53;DF;2008;7.33
32;ES;2008;6.17
52;GO;2008;10.13
21;MA;2008;4.35
31;MG;2008;8.37
25;PB;2008;6.41
16;AP;2008;8.18
28;SE;2008;7.97
15;PA;2008;4.9
51;MT;2008;9.79
17;TO;2008;9.65
35;SP;2008;7.25
42;SC;2008;12.59
43;RS;2008;17.41
26;PE;2009;5.87
35;SP;2009;7.72
33;RJ;2009;2.82
17;TO;2009;9.52
28;SE;2009;8.06
42;SC;2009;13.87
43;RS;2009;17.17
14;RR;2009;11.2
11;RO;2009;7.26
24;RN;2009;7.66
41;PR;2009;10
22;PI;2009;10.52
25;PB;2009;7.06
15;PA;2009;4.07
51;MT;2009;10.36
50;MS;2009;12.49
31;MG;2009;8.84
21;MA;2009;3.63
52;GO;2009;7.79
32;ES;2009;5.92
53;DF;2009;8.49
23;CE;2009;9.58
29;BA;2009;4.37
16;AP;2009;6.2
13;AM;2009;7.05
27;AL;2009;5.41
12;AC;2009;6.86
33;RJ;2010;4.57
41;PR;2010;8.86
22;PI;2010;9.7
26;PE;2010;4.67
25;PB;2010;7.43
15;PA;2010;3.88
51;MT;2010;7.72
50;MS;2010;11.84
31;MG;2010;8.6
21;MA;2010;5.18
52;GO;2010;8.02
32;ES;2010;6.55
53;DF;2010;8.95
23;CE;2010;9.19
16;AP;2010;6.92
13;AM;2010;7.02
27;AL;2010;3.98
12;AC;2010;8.61
