cod;nome;período;valor
26;PE;2010;1.74
25;PB;2010;1.01
15;PA;2010;0.96
51;MT;2010;2.63
50;MS;2010;3.2
29;BA;2010;1.28
16;AP;2010;1.73
13;AM;2010;1.93
31;MG;2010;2.38
21;MA;2010;1.12
52;GO;2010;2.21
32;ES;2010;2.14
53;DF;2010;2.69
41;PR;2010;2.16
33;RJ;2010;1.8
24;RN;2010;2.05
14;RR;2010;4.87
43;RS;2010;3.66
42;SC;2010;3.72
28;SE;2010;2.95
35;SP;2010;1.88
17;TO;2010;2.73
27;AL;2011;1.57
16;AP;2011;1.97
29;BA;2011;1.05
23;CE;2011;2.34
53;DF;2011;1.58
14;RR;2011;3.89
43;RS;2011;3.75
42;SC;2011;3.54
28;SE;2011;3.38
35;SP;2011;1.93
17;TO;2011;2.7
13;AM;2011;2.23
50;MS;2011;3.39
12;AC;2011;2.32
11;RO;2011;3.02
24;RN;2011;2.03
33;RJ;2011;1.23
41;PR;2011;2.34
22;PI;2011;2.87
26;PE;2011;1.32
25;PB;2011;2.01
15;PA;2011;1.31
51;MT;2011;2.14
32;ES;2011;2
52;GO;2011;2.11
21;MA;2011;1.06
31;MG;2011;2.79
29;BA;2012;1.28
14;RR;2012;4.23
43;RS;2012;4.27
42;SC;2012;4.01
28;SE;2012;2.08
35;SP;2012;2.2
17;TO;2012;3.22
11;RO;2012;1.62
24;RN;2012;2.37
33;RJ;2012;1.47
41;PR;2012;2.53
22;PI;2012;3.23
26;PE;2012;1.56
25;PB;2012;2.1
15;PA;2012;0.86
51;MT;2012;2.31
50;MS;2012;3.35
31;MG;2012;2.68
21;MA;2012;1.25
52;GO;2012;2.67
32;ES;2012;2.51
53;DF;2012;2.68
23;CE;2012;2.03
16;AP;2012;1.38
13;AM;2012;1.53
27;AL;2012;1.62
12;AC;2012;1.77
13;AM;2013;2.41
23;CE;2013;2.55
24;RN;2013;1.64
33;RJ;2013;1.34
41;PR;2013;2.31
22;PI;2013;2.91
26;PE;2013;1.28
25;PB;2013;2.09
15;PA;2013;1.2
29;BA;2013;1.3
16;AP;2013;1.35
53;DF;2013;1.95
27;AL;2013;1.55
12;AC;2013;2.49
11;RO;2013;1.84
14;RR;2013;3.31
43;RS;2013;4.33
42;SC;2013;3.69
28;SE;2013;2.95
35;SP;2013;2.05
17;TO;2013;2.07
51;MT;2013;2.53
50;MS;2013;3.92
31;MG;2013;2.46
21;MA;2013;1.3
52;GO;2013;2.82
32;ES;2013;2.53
21;MA;2014;1.32
31;MG;2014;2.68
32;ES;2014;2.71
50;MS;2014;3.34
51;MT;2014;1.87
15;PA;2014;1.01
25;PB;2014;1.39
26;PE;2014;1.69
22;PI;2014;3.45
41;PR;2014;2.02
33;RJ;2014;1.4
24;RN;2014;1.57
11;RO;2014;2.79
14;RR;2014;0.4
53;DF;2014;2.19
43;RS;2014;4.14
42;SC;2014;4.32
23;CE;2014;2.38
29;BA;2014;1.07
16;AP;2014;1.05
13;AM;2014;2.48
27;AL;2014;2.07
12;AC;2014;1.47
28;SE;2014;2.48
35;SP;2014;1.99
17;TO;2014;3.14
52;GO;2014;2.89
17;TO;2015;2.29
12;AC;2015;1.45
27;AL;2015;1.41
13;AM;2015;2.59
16;AP;2015;3.08
29;BA;2015;1.12
23;CE;2015;2.69
53;DF;2015;2.56
32;ES;2015;2.78
52;GO;2015;2.88
21;MA;2015;1.68
31;MG;2015;2.82
50;MS;2015;3.67
51;MT;2015;1.41
15;PA;2015;1.34
25;PB;2015;2.81
26;PE;2015;1.61
22;PI;2015;3.73
41;PR;2015;2.73
33;RJ;2015;1.36
24;RN;2015;1.61
11;RO;2015;2.75
14;RR;2015;4.74
43;RS;2015;4.06
42;SC;2015;4.06
28;SE;2015;1.84
35;SP;2015;2.12
24;RN;2016;2
33;RJ;2016;1.56
41;PR;2016;2.2
53;DF;2016;2.26
23;CE;2016;2.26
29;BA;2016;1.33
16;AP;2016;1.26
13;AM;2016;1.98
27;AL;2016;1.46
12;AC;2016;3.09
22;PI;2016;4.5
26;PE;2016;1.68
25;PB;2016;1.66
15;PA;2016;1.54
51;MT;2016;2.18
50;MS;2016;3.18
31;MG;2016;2.72
21;MA;2016;1.82
52;GO;2016;2.92
17;TO;2016;2.53
35;SP;2016;1.91
32;ES;2016;2.54
28;SE;2016;2.17
42;SC;2016;4.58
43;RS;2016;4.22
14;RR;2016;6.94
11;RO;2016;2.72
15;PA;2017;1.65
26;PE;2017;2.22
22;PI;2017;3.35
41;PR;2017;3.14
33;RJ;2017;1.81
24;RN;2017;2.15
11;RO;2017;3.15
14;RR;2017;5.58
43;RS;2017;4.65
42;SC;2017;4.63
28;SE;2017;2.75
35;SP;2017;2.05
17;TO;2017;3.41
27;AL;2017;1.69
12;AC;2017;3.98
13;AM;2017;2
16;AP;2017;1.97
29;BA;2017;1.42
23;CE;2017;2.37
53;DF;2017;2.76
32;ES;2017;2.36
52;GO;2017;3.02
21;MA;2017;1.58
31;MG;2017;3
50;MS;2017;4.32
51;MT;2017;3.23
25;PB;2017;2.58
52;GO;2018;3.21
12;AC;2018;3.92
27;AL;2018;2.08
13;AM;2018;2.36
16;AP;2018;4.83
29;BA;2018;1.09
23;CE;2018;2.48
53;DF;2018;3.82
32;ES;2018;2.88
21;MA;2018;1.82
31;MG;2018;3.1
50;MS;2018;4.41
51;MT;2018;3.13
15;PA;2018;1.65
25;PB;2018;2.66
26;PE;2018;1.8
22;PI;2018;5.24
42;SC;2018;4.85
43;RS;2018;4.4
14;RR;2018;4.27
11;RO;2018;3.92
24;RN;2018;1.74
33;RJ;2018;1.94
41;PR;2018;2.92
17;TO;2018;3.24
35;SP;2018;1.98
28;SE;2018;2.63
14;RR;2019;4.43
43;RS;2019;4.86
42;SC;2019;4.74
28;SE;2019;1.68
35;SP;2019;2.17
17;TO;2019;3.33
11;RO;2019;3.99
24;RN;2019;1.84
33;RJ;2019;1.98
41;PR;2019;3.4
22;PI;2019;3.97
26;PE;2019;1.85
25;PB;2019;2.5
15;PA;2019;1.82
51;MT;2019;3.49
50;MS;2019;4.14
12;AC;2019;2.95
27;AL;2019;1.9
13;AM;2019;2.52
16;AP;2019;3.32
29;BA;2019;1.54
23;CE;2019;2.81
53;DF;2019;3.45
32;ES;2019;3.38
52;GO;2019;3.67
21;MA;2019;1.92
31;MG;2019;3.34
53;DF;2020;2.83
17;TO;2020;3.41
35;SP;2020;2.27
28;SE;2020;2
42;SC;2020;4.43
43;RS;2020;4.89
14;RR;2020;2.29
11;RO;2020;3.03
24;RN;2020;2.37
33;RJ;2020;2.37
41;PR;2020;3.19
22;PI;2020;4.07
26;PE;2020;2.19
25;PB;2020;2.34
15;PA;2020;1.91
51;MT;2020;3.16
50;MS;2020;3.67
31;MG;2020;3.31
21;MA;2020;1.57
52;GO;2020;3.54
32;ES;2020;2.85
23;CE;2020;2.51
29;BA;2020;1.7
16;AP;2020;3.02
13;AM;2020;2.81
27;AL;2020;2.17
12;AC;2020;4.69
14;RR;2021;7.31
25;PB;2021;2.52
15;PA;2021;1.75
51;MT;2021;3.01
11;RO;2021;4
24;RN;2021;2.51
17;TO;2021;4.63
35;SP;2021;2.42
22;PI;2021;4
41;PR;2021;4.29
33;RJ;2021;2.89
28;SE;2021;2.14
52;GO;2021;4.48
13;AM;2021;2.91
42;SC;2021;4.54
16;AP;2021;3.87
29;BA;2021;1.95
23;CE;2021;3.46
27;AL;2021;2.16
12;AC;2021;3.52
32;ES;2021;3.4
26;PE;2021;2.68
43;RS;2021;5.16
50;MS;2021;5.24
31;MG;2021;3.93
21;MA;2021;2.11
53;DF;2021;2.8
16;AP;2022;1.09
23;CE;2022;3.46
53;DF;2022;4.07
32;ES;2022;2.74
52;GO;2022;4.44
21;MA;2022;2.15
51;MT;2022;0.62
50;MS;2022;5.74
31;MG;2022;25.93
15;PA;2022;2.48
25;PB;2022;3.72
35;SP;2022;49.51
28;SE;2022;0.16
17;TO;2022;3.95
12;AC;2022;4.69
27;AL;2022;2.95
42;SC;2022;5.68
14;RR;2022;0.2
11;RO;2022;12.39
43;RS;2022;32.79
24;RN;2022;3.13
33;RJ;2022;2.47
22;PI;2022;1.19
26;PE;2022;5.81
41;PR;2022;4.43
13;AM;2022;16
29;BA;2022;2.08
