cod;nome;período;valor
43;RS;2014;1112
50;MS;2014;204
51;MT;2014;157
52;GO;2014;454
53;DF;2014;135
32;ES;2014;172
12;AC;2014;49
13;AM;2014;233
17;TO;2014;85
16;AP;2014;34
15;PA;2014;208
14;RR;2014;15
26;PE;2014;325
25;PB;2014;158
13;AM;2015;263
42;SC;2015;637
43;RS;2015;1141
50;MS;2015;230
51;MT;2015;145
52;GO;2015;435
53;DF;2015;130
33;RJ;2015;531
32;ES;2015;189
31;MG;2015;1303
29;BA;2015;503
28;SE;2015;120
27;AL;2015;116
26;PE;2015;308
25;PB;2015;221
24;RN;2015;156
23;CE;2015;565
22;PI;2015;271
21;MA;2015;280
17;TO;2015;99
16;AP;2015;53
15;PA;2015;266
14;RR;2015;52
41;PR;2015;716
12;AC;2015;39
11;RO;2015;109
35;SP;2015;2300
23;CE;2016;590
11;RO;2016;103
24;RN;2016;181
25;PB;2016;181
26;PE;2016;396
27;AL;2016;112
28;SE;2016;115
29;BA;2016;532
31;MG;2016;1302
32;ES;2016;175
33;RJ;2016;573
35;SP;2016;2199
41;PR;2016;760
42;SC;2016;674
43;RS;2016;1168
17;TO;2016;101
16;AP;2016;36
50;MS;2016;223
51;MT;2016;178
52;GO;2016;481
53;DF;2016;152
15;PA;2016;277
14;RR;2016;59
13;AM;2016;194
12;AC;2016;56
21;MA;2016;294
22;PI;2016;321
52;GO;2017;497
11;RO;2017;113
12;AC;2017;64
13;AM;2017;207
14;RR;2017;50
15;PA;2017;301
16;AP;2017;46
17;TO;2017;115
21;MA;2017;318
22;PI;2017;317
23;CE;2017;644
24;RN;2017;180
25;PB;2017;250
26;PE;2017;438
27;AL;2017;104
28;SE;2017;127
29;BA;2017;603
31;MG;2017;1515
32;ES;2017;207
33;RJ;2017;607
35;SP;2017;2306
41;PR;2017;774
42;SC;2017;739
43;RS;2017;1349
50;MS;2017;259
51;MT;2017;197
53;DF;2017;168
43;RS;2018;1241
42;SC;2018;735
41;PR;2018;915
35;SP;2018;2207
33;RJ;2018;699
32;ES;2018;239
31;MG;2018;1530
29;BA;2018;563
11;RO;2018;125
12;AC;2018;59
13;AM;2018;234
14;RR;2018;37
15;PA;2018;350
16;AP;2018;62
17;TO;2018;124
21;MA;2018;313
22;PI;2018;331
23;CE;2018;655
28;SE;2018;134
27;AL;2018;137
26;PE;2018;430
25;PB;2018;237
24;RN;2018;196
53;DF;2018;187
52;GO;2018;499
51;MT;2018;226
50;MS;2018;268
27;AL;2019;129
41;PR;2019;944
42;SC;2019;798
43;RS;2019;1425
50;MS;2019;263
51;MT;2019;241
52;GO;2019;580
53;DF;2019;199
11;RO;2019;140
12;AC;2019;72
13;AM;2019;253
14;RR;2019;50
15;PA;2019;348
16;AP;2019;61
17;TO;2019;134
21;MA;2019;334
22;PI;2019;328
23;CE;2019;628
24;RN;2019;204
