cod;nome;período;valor
32;ES;2007;0.06
21;MA;2007;0
52;GO;2007;0.14
31;MG;2007;0.13
50;MS;2007;0.59
24;RN;2007;0.06
11;RO;2007;0.26
14;RR;2007;0
13;AM;2008;0
21;MA;2008;0.06
31;MG;2008;0.1
50;MS;2008;0.08
51;MT;2008;0.2
53;DF;2008;0.15
23;CE;2008;0.12
29;BA;2008;0.04
16;AP;2008;0.31
12;AC;2008;0.55
27;AL;2008;0.06
15;PA;2008;0.08
25;PB;2008;0
26;PE;2008;0.09
22;PI;2008;0
41;PR;2008;0.15
33;RJ;2008;0.11
24;RN;2008;0
11;RO;2008;0
14;RR;2008;0
43;RS;2008;0.4
42;SC;2008;0.32
28;SE;2008;0.09
35;SP;2008;0.1
17;TO;2008;0
32;ES;2008;0.17
52;GO;2008;0.13
24;RN;2009;0
11;RO;2009;0.13
14;RR;2009;0.46
43;RS;2009;0.47
42;SC;2009;0.22
28;SE;2009;0.09
35;SP;2009;0.07
12;AC;2009;0
27;AL;2009;0.06
13;AM;2009;0.06
16;AP;2009;0
29;BA;2009;0.01
23;CE;2009;0.07
53;DF;2009;0.22
32;ES;2009;0.17
52;GO;2009;0.1
21;MA;2009;0.03
31;MG;2009;0.1
50;MS;2009;0.32
17;TO;2009;0
51;MT;2009;0
15;PA;2009;0.11
25;PB;2009;0.1
26;PE;2009;0.04
22;PI;2009;0.06
41;PR;2009;0.24
33;RJ;2009;0.11
11;RO;2010;0.13
23;CE;2010;0.02
29;BA;2010;0.05
16;AP;2010;0
13;AM;2010;0.17
27;AL;2010;0
12;AC;2010;0
52;GO;2010;0.1
21;MA;2010;0.06
31;MG;2010;0.09
50;MS;2010;0.24
51;MT;2010;0.2
15;PA;2010;0.05
25;PB;2010;0.05
26;PE;2010;0.11
22;PI;2010;0.12
41;PR;2010;0.17
33;RJ;2010;0.02
24;RN;2010;0.06
28;SE;2010;0.09
42;SC;2010;0.16
32;ES;2010;0.33
53;DF;2010;0.07
14;RR;2010;0
43;RS;2010;0.43
35;SP;2010;0.06
17;TO;2010;0.14
17;TO;2011;0
12;AC;2011;0
27;AL;2011;0
13;AM;2011;0
16;AP;2011;0
29;BA;2011;0.03
50;MS;2011;0.39
23;CE;2011;0
53;DF;2011;0
32;ES;2011;0.22
52;GO;2011;0
21;MA;2011;0.03
31;MG;2011;0.11
51;MT;2011;0.13
15;PA;2011;0.05
25;PB;2011;0.05
26;PE;2011;0.02
22;PI;2011;0.18
41;PR;2011;0.07
33;RJ;2011;0.05
24;RN;2011;0.06
11;RO;2011;0.38
14;RR;2011;0
43;RS;2011;0.27
42;SC;2011;0.18
28;SE;2011;0
35;SP;2011;0.09
22;PI;2012;0.06
17;TO;2012;0.14
35;SP;2012;0.09
28;SE;2012;0
42;SC;2012;0.12
43;RS;2012;0.44
14;RR;2012;0
11;RO;2012;0.12
24;RN;2012;0
33;RJ;2012;0.09
41;PR;2012;0.18
26;PE;2012;0.15
25;PB;2012;0.1
15;PA;2012;0.08
50;MS;2012;0.16
31;MG;2012;0.11
21;MA;2012;0.06
52;GO;2012;0.06
32;ES;2012;0
53;DF;2012;0.14
23;CE;2012;0.02
29;BA;2012;0
16;AP;2012;0
13;AM;2012;0
27;AL;2012;0
12;AC;2012;0.25
51;MT;2012;0.32
31;MG;2013;0.09
50;MS;2013;0.23
51;MT;2013;0.32
11;RO;2013;0.12
15;PA;2013;0.05
14;RR;2013;0
43;RS;2013;0.49
42;SC;2013;0.18
28;SE;2013;0
41;PR;2013;0.16
22;PI;2013;0.06
26;PE;2013;0.06
25;PB;2013;0
35;SP;2013;0.08
17;TO;2013;0.14
24;RN;2013;0
16;AP;2013;0
29;BA;2013;0.01
23;CE;2013;0.04
33;RJ;2013;0.06
13;AM;2013;0
12;AC;2013;0
27;AL;2013;0
53;DF;2013;0.07
32;ES;2013;0.32
52;GO;2013;0.15
21;MA;2013;0.03
51;MT;2014;0.06
12;AC;2014;0.25
27;AL;2014;0
13;AM;2014;0.05
16;AP;2014;0
23;CE;2014;0.02
53;DF;2014;0
32;ES;2014;0.05
52;GO;2014;0.06
21;MA;2014;0.11
31;MG;2014;0.1
50;MS;2014;0.15
26;PE;2014;0.04
22;PI;2014;0.06
41;PR;2014;0.13
33;RJ;2014;0.13
24;RN;2014;0
11;RO;2014;0.12
14;RR;2014;0
43;RS;2014;0.47
42;SC;2014;0.18
28;SE;2014;0
17;TO;2014;0.27
35;SP;2014;0.05
25;PB;2014;0.1
15;PA;2014;0.07
29;BA;2014;0.03
52;GO;2015;0.03
16;AP;2015;0
13;AM;2015;0.05
21;MA;2015;0.09
31;MG;2015;0.07
50;MS;2015;0.37
51;MT;2015;0
15;PA;2015;0.05
25;PB;2015;0.05
26;PE;2015;0.02
22;PI;2015;0.06
41;PR;2015;0.09
33;RJ;2015;0.09
27;AL;2015;0
24;RN;2015;0
11;RO;2015;0.36
14;RR;2015;0
12;AC;2015;0.24
43;RS;2015;0.26
42;SC;2015;0.09
28;SE;2015;0
35;SP;2015;0.11
17;TO;2015;0.13
29;BA;2015;0
23;CE;2015;0.04
53;DF;2015;0.07
32;ES;2015;0.05
14;RR;2016;0
50;MS;2016;0.15
